state,age,injury,restraint,inimpact,modelyr,D_injury,year
6,78,0,3,8,0.954022989,0,2007
6,28,0,3,12,0.885057471,1,2007
6,68,3,3,12,0.954022989,3,2007
6,14,0,3,1,0.954022989,0,2007
6,23,4,3,3,0.781609195,4,2007
6,60,4,0,11,0.885057471,3,2007
6,16,4,0,12,0.850574713,4,2007
6,46,0,3,12,0.91954023,0,2007
6,27,4,0,12,0.781609195,3,2007
8,29,0,3,12,0.816091954,0,2007
8,50,1,3,12,0.908045977,1,2007
8,27,4,0,12,0.83908046,4,2007
8,52,0,3,12,0.827586207,0,2007
8,81,3,3,12,0.908045977,3,2007
8,47,2,3,6,0.75862069,1,2007
8,17,4,13,3,0.75862069,2,2007
8,76,0,3,12,0.75862069,0,2007
8,37,4,3,12,0.954022989,1,2007
8,58,1,3,6,0.827586207,1,2007
8,77,3,3,2,0.873563218,3,2007
8,35,0,3,12,0.83908046,0,2007
8,29,4,3,12,0.712643678,3,2007
8,15,4,0,12,0.804597701,1,2007
8,16,1,3,12,0.873563218,1,2007
8,19,4,0,6,0.885057471,4,2007
8,27,4,0,12,0.83908046,3,2007
8,64,0,3,6,0.896551724,0,2007
8,45,4,3,3,0.896551724,3,2007
8,36,3,3,12,0.873563218,4,2007
8,15,2,3,9,0.83908046,3,2007
8,21,3,3,12,0.931034483,3,2007
8,21,3,3,12,0.942528736,0,2007
8,8,4,3,12,0.91954023,4,2007
8,45,3,3,9,0.804597701,4,2007
8,38,3,3,12,0.83908046,0,2007
8,56,0,3,12,0.816091954,0,2007
8,6,0,3,12,0.942528736,2,2007
8,64,4,0,6,0.793103448,2,2007
8,24,2,0,12,0.862068966,4,2007
8,17,4,3,3,0.83908046,3,2007
8,18,2,0,11,0.735632184,2,2007
8,18,3,0,2,0.83908046,2,2007
8,33,2,0,10,0.850574713,2,2007
8,27,1,3,12,0.91954023,1,2007
8,27,4,0,1,0.862068966,2,2007
8,18,0,3,9,0.827586207,0,2007
8,77,3,3,6,0.942528736,3,2007
8,20,3,0,11,0.83908046,4,2007
8,45,2,0,12,0.954022989,2,2007
8,24,3,3,11,0.827586207,1,2007
8,23,0,3,9,0.862068966,1,2007
8,26,0,3,6,0.885057471,0,2007
8,25,0,3,12,0.781609195,2,2007
8,20,0,3,12,0.908045977,0,2007
8,17,0,3,11,0.873563218,0,2007
8,50,3,3,10,0.942528736,4,2007
8,40,4,3,10,0.862068966,4,2007
8,49,0,3,12,0.908045977,1,2007
8,42,0,3,12,0.689655172,0,2007
8,57,1,3,6,0.942528736,1,2007
8,16,2,3,10,0.850574713,4,2007
8,16,0,3,4,0.781609195,0,2007
8,31,0,3,5,0.908045977,0,2007
8,35,0,3,6,0.942528736,0,2007
8,64,4,3,12,0.885057471,3,2007
8,44,2,0,1,0.747126437,4,2007
8,12,1,3,3,0.873563218,0,2007
8,10,0,4,1,0.75862069,0,2007
8,15,3,3,9,0.827586207,4,2007
8,18,4,3,12,0.942528736,3,2007
8,72,3,3,12,0.873563218,0,2007
8,21,4,0,12,0.862068966,4,2007
8,28,3,3,12,0.804597701,4,2007
8,16,3,3,12,0.770114943,4,2007
8,15,0,3,12,0.873563218,0,2007
8,15,2,3,12,0.91954023,1,2007
8,67,0,3,12,0.91954023,0,2007
8,15,2,3,12,0.850574713,4,2007
8,17,1,3,12,0.850574713,1,2007
8,39,3,3,12,0.83908046,4,2007
8,32,4,3,12,0.689655172,3,2007
8,17,4,3,3,0.770114943,3,2007
8,27,4,0,12,0.873563218,3,2007
8,26,4,0,9,0.885057471,4,2007
8,85,4,3,6,0.873563218,2,2007
8,53,0,3,1,0.965517241,0,2007
8,16,2,0,12,0.896551724,4,2007
8,57,0,3,12,0.885057471,2,2007
8,95,4,3,9,0.850574713,3,2007
8,54,2,3,12,0.75862069,2,2007
8,35,4,13,12,0.747126437,1,2007
8,46,1,3,2,0.850574713,1,2007
8,30,3,0,3,0.908045977,4,2007
8,59,0,3,9,0.873563218,4,2007
9,50,2,3,12,0.908045977,2,2007
9,29,2,0,12,0.896551724,2,2007
9,19,2,3,12,0.91954023,1,2007
9,62,4,3,12,0.862068966,3,2007
9,17,3,3,10,0.908045977,4,2007
9,25,3,3,9,0.942528736,4,2007
9,35,3,0,12,0.908045977,3,2007
9,16,3,1,9,0.724137931,4,2007
9,90,4,3,12,0.931034483,4,2007
9,27,1,3,12,0.83908046,2,2007
9,22,4,0,12,0.850574713,3,2007
9,43,4,3,1,0.942528736,2,2007
9,35,0,3,10,0.862068966,0,2007
9,76,2,3,9,0.83908046,4,2007
9,61,0,3,8,0.908045977,0,2007
9,18,4,0,11,0,4,2007
9,86,4,0,12,0.862068966,3,2007
9,19,2,3,12,0.816091954,4,2007
9,20,2,3,12,0.850574713,4,2007
9,38,2,3,10,0.908045977,4,2007
9,63,2,3,12,0.862068966,4,2007
9,24,3,3,3,0.850574713,2,2007
9,18,4,0,2,0.83908046,1,2007
9,16,4,3,3,0.942528736,4,2007
9,51,3,3,12,0.885057471,2,2007
9,75,4,3,6,0.885057471,4,2007
9,19,4,3,3,0.781609195,2,2007
9,14,4,3,12,0.91954023,4,2007
9,70,1,3,6,0.896551724,1,2007
9,71,0,3,9,0.862068966,1,2007
9,62,2,3,9,0.896551724,4,2007
9,16,2,0,12,0.804597701,3,2007
9,62,4,3,2,0.793103448,3,2007
9,26,1,3,6,0.781609195,4,2007
9,13,1,3,12,0.793103448,2,2007
9,19,0,3,12,0.931034483,0,2007
9,45,0,3,10,0.885057471,1,2007
9,29,2,3,12,0.885057471,4,2007
9,16,4,3,8,0.931034483,4,2007
9,19,2,3,12,0.896551724,2,2007
9,53,4,0,12,0.770114943,4,2007
9,19,2,3,12,0.712643678,2,2007
9,24,3,3,12,0.804597701,4,2007
9,42,0,3,6,0.965517241,0,2007
9,81,0,3,6,0.873563218,1,2007
9,21,3,3,12,0.862068966,2,2007
9,84,4,3,2,0.827586207,2,2007
9,67,4,3,12,0.770114943,3,2007
10,25,2,0,12,0.83908046,3,2007
10,20,2,3,3,0.770114943,4,2007
10,56,2,0,1,0.793103448,4,2007
10,21,2,1,9,0.75862069,4,2007
10,28,4,0,9,0.873563218,3,2007
10,53,3,3,12,0.885057471,3,2007
10,18,3,3,12,0.850574713,4,2007
10,83,3,3,11,0.885057471,4,2007
10,17,2,3,12,0.908045977,2,2007
10,44,4,3,12,0.75862069,3,2007
10,25,3,3,12,0.942528736,3,2007
10,70,4,3,3,0.908045977,3,2007
10,41,0,3,12,0.954022989,0,2007
10,26,4,0,3,0.793103448,2,2007
10,18,3,3,12,0.931034483,3,2007
10,15,4,3,3,0.827586207,4,2007
10,34,0,3,12,0.931034483,0,2007
10,73,4,0,12,0.91954023,3,2007
11,41,0,3,12,0.91954023,0,2007
11,85,4,0,12,0.908045977,4,2007
11,18,4,0,12,0.931034483,2,2007
11,26,4,3,5,0.83908046,4,2007
11,53,0,3,12,0.862068966,0,2007
11,37,0,3,12,0.862068966,0,2007
12,41,4,3,10,0.942528736,4,2007
12,21,3,0,12,0.540229885,4,2007
12,34,4,3,12,0.83908046,2,2007
12,35,4,0,12,0.804597701,1,2007
12,23,4,3,12,0.885057471,3,2007
12,19,1,3,11,0.804597701,4,2007
12,14,4,3,12,0.735632184,2,2007
12,63,2,3,4,0.793103448,1,2007
12,43,4,0,12,0.827586207,3,2007
12,86,2,3,6,0.873563218,2,2007
12,80,4,0,9,0.885057471,4,2007
12,28,4,0,7,0.862068966,4,2007
12,82,4,3,2,0.873563218,2,2007
12,22,2,3,12,0.827586207,2,2007
12,15,0,3,12,0.850574713,0,2007
12,60,4,3,3,0.91954023,0,2007
12,25,3,0,7,0.793103448,4,2007
12,14,0,3,3,0.942528736,0,2007
12,91,4,3,9,0.908045977,4,2007
12,20,0,3,12,0.816091954,0,2007
12,19,4,3,4,0.781609195,2,2007
12,33,4,3,12,0.83908046,3,2007
12,19,4,0,9,0.873563218,4,2007
12,40,4,3,9,0.896551724,4,2007
12,16,1,3,6,0.862068966,1,2007
12,21,3,0,2,0.942528736,3,2007
12,3,0,4,12,0.873563218,0,2007
12,23,4,0,2,0.862068966,4,2007
12,26,0,3,4,0.816091954,2,2007
12,53,4,0,1,0.83908046,1,2007
12,17,1,0,6,0.942528736,1,2007
12,32,0,3,12,0.850574713,0,2007
12,15,4,3,1,0.83908046,2,2007
12,82,2,3,9,0.908045977,0,2007
12,49,2,3,5,0.954022989,2,2007
12,13,3,3,12,0.885057471,4,2007
12,16,3,3,12,0.551724138,3,2007
12,23,4,0,9,0.942528736,4,2007
12,17,2,3,12,0.942528736,4,2007
12,39,3,3,11,0.908045977,4,2007
12,45,4,0,12,0.735632184,3,2007
12,18,0,3,12,0.873563218,0,2007
12,60,3,3,12,0.942528736,4,2007
12,81,4,3,9,0.896551724,4,2007
12,44,3,3,9,0.850574713,4,2007
12,40,0,3,12,0.885057471,4,2007
12,17,0,0,12,0.885057471,0,2007
12,43,4,0,2,0.712643678,3,2007
12,53,4,0,12,0.724137931,4,2007
12,18,4,0,3,0.862068966,3,2007
12,25,0,3,10,0.942528736,1,2007
12,84,3,0,12,0.75862069,3,2007
12,25,3,0,12,0.896551724,3,2007
12,86,4,3,10,0.954022989,3,2007
12,7,2,3,12,0.850574713,4,2007
12,16,3,0,12,0.781609195,4,2007
12,17,4,3,12,0.816091954,4,2007
12,24,3,3,9,0.816091954,3,2007
12,26,4,0,3,0.781609195,2,2007
12,59,3,3,12,0.942528736,3,2007
12,22,3,3,6,0.942528736,4,2007
12,11,0,3,6,0.954022989,0,2007
12,47,0,3,6,0.804597701,1,2007
12,20,4,0,3,0.942528736,4,2007
12,17,1,0,12,0.896551724,1,2007
12,7,0,3,12,0.91954023,0,2007
12,16,4,3,3,0.850574713,3,2007
12,41,3,0,6,0.873563218,4,2007
12,59,1,3,12,0.931034483,2,2007
12,46,1,3,6,0.850574713,1,2007
12,19,0,3,6,0.942528736,0,2007
12,55,0,3,12,0.954022989,0,2007
12,2,0,4,12,0.885057471,0,2007
12,50,0,3,9,0.954022989,1,2007
12,54,0,3,12,0.885057471,0,2007
12,63,0,3,10,0.931034483,0,2007
12,9,0,3,6,0.816091954,0,2007
12,10,1,3,12,0.862068966,0,2007
12,24,4,0,3,0.770114943,2,2007
12,24,0,3,12,0.816091954,0,2007
12,17,3,0,9,0.873563218,4,2007
12,31,2,3,12,0.793103448,3,2007
12,27,3,3,12,0.793103448,3,2007
12,94,4,3,3,0.873563218,3,2007
12,43,2,3,12,0.954022989,2,2007
12,43,4,3,3,0.954022989,4,2007
12,15,4,0,5,0.885057471,3,2007
12,24,3,0,12,0.91954023,4,2007
12,18,2,3,5,0.91954023,2,2007
12,21,4,0,12,0.942528736,4,2007
12,24,3,0,9,0.908045977,4,2007
12,16,2,3,12,0.873563218,2,2007
12,52,4,0,2,0.781609195,3,2007
12,18,0,0,3,0.827586207,0,2007
12,7,3,3,12,0.942528736,3,2007
12,24,3,0,12,0.850574713,4,2007
12,17,3,3,3,0.862068966,1,2007
12,16,1,3,12,0.954022989,2,2007
12,24,2,0,12,0.816091954,4,2007
12,17,2,0,12,0.850574713,3,2007
12,22,3,3,12,0.827586207,3,2007
12,27,0,3,6,0.931034483,0,2007
12,15,3,3,3,0.75862069,3,2007
12,70,4,3,12,0.804597701,2,2007
12,59,1,3,10,0.896551724,0,2007
12,9,0,3,12,0.873563218,0,2007
12,19,3,3,12,0.816091954,1,2007
12,40,0,3,8,0.850574713,0,2007
12,17,0,3,12,0.908045977,0,2007
12,53,2,3,9,0.793103448,1,2007
12,49,2,3,9,0.83908046,2,2007
12,21,0,3,12,0.885057471,1,2007
12,20,0,3,12,0.862068966,0,2007
12,63,0,3,12,0.885057471,0,2007
12,46,0,3,9,0.91954023,0,2007
12,48,0,0,6,0.862068966,0,2007
12,8,2,3,6,0.781609195,3,2007
12,52,4,3,3,0.873563218,0,2007
12,20,2,3,12,0.942528736,0,2007
12,17,0,3,9,0.931034483,2,2007
12,13,3,0,12,0.712643678,4,2007
12,21,4,0,5,0.885057471,2,2007
12,54,3,3,6,0.83908046,4,2007
12,47,4,0,4,0.804597701,2,2007
12,26,3,3,3,0.896551724,4,2007
12,80,2,3,12,0.908045977,3,2007
12,60,4,0,3,0.793103448,1,2007
12,42,3,3,9,0.896551724,4,2007
12,31,1,3,12,0.908045977,1,2007
12,7,0,3,6,0.873563218,0,2007
12,30,2,3,12,0.908045977,3,2007
12,30,4,3,3,0.873563218,3,2007
12,86,0,3,10,0.91954023,0,2007
12,75,0,3,1,0.850574713,0,2007
12,49,0,3,3,0.908045977,4,2007
12,15,4,0,12,0.827586207,3,2007
12,32,0,3,1,0.942528736,0,2007
12,23,4,0,12,0.908045977,2,2007
12,58,1,3,10,0.896551724,3,2007
12,17,2,3,9,0.954022989,3,2007
12,51,0,3,12,0.91954023,0,2007
12,12,1,3,12,0.954022989,1,2007
12,47,1,3,9,0.816091954,0,2007
12,18,4,3,9,0.896551724,4,2007
12,18,4,3,12,0.954022989,3,2007
12,69,2,3,6,0.862068966,4,2007
12,4,3,4,12,0.91954023,4,2007
12,54,4,3,3,0.885057471,3,2007
12,64,4,3,12,0.908045977,3,2007
12,61,0,3,12,0.931034483,0,2007
12,27,3,0,12,0.931034483,3,2007
12,66,4,3,9,0.885057471,4,2007
12,86,1,3,12,0.885057471,2,2007
12,47,2,3,12,0.862068966,2,2007
12,29,4,3,3,0.896551724,2,2007
12,22,4,0,12,0.827586207,4,2007
12,38,0,3,2,0.701149425,0,2007
12,25,4,0,12,0.83908046,2,2007
12,29,0,3,4,0.781609195,4,2007
12,4,2,3,10,0.83908046,4,2007
12,36,2,3,6,0.908045977,0,2007
12,18,2,0,12,0.827586207,4,2007
12,66,3,3,12,0.873563218,3,2007
12,19,4,0,12,0.83908046,3,2007
12,17,3,3,9,0.931034483,4,2007
12,79,4,3,3,0.931034483,3,2007
12,52,0,3,12,0.942528736,0,2007
12,38,3,0,4,0.747126437,0,2007
12,37,0,3,12,0.942528736,2,2007
12,36,0,3,9,0.954022989,0,2007
12,43,2,3,10,0.954022989,2,2007
12,80,2,3,11,0.896551724,4,2007
12,76,2,0,9,0.91954023,4,2007
12,33,3,3,9,0.942528736,4,2007
12,19,2,3,12,0.873563218,0,2007
12,19,2,3,3,0.954022989,0,2007
12,22,2,3,6,0.931034483,2,2007
12,16,0,0,12,0.885057471,0,2007
12,36,1,3,2,0.942528736,1,2007
12,21,0,3,11,0.908045977,3,2007
12,59,2,3,6,0.896551724,2,2007
12,55,2,3,6,0.954022989,2,2007
12,17,2,3,9,0.908045977,4,2007
12,51,0,3,12,0.804597701,0,2007
12,57,2,3,12,0.862068966,2,2007
12,23,1,3,6,0.908045977,2,2007
12,17,3,0,11,0.91954023,4,2007
12,21,4,0,3,0.908045977,4,2007
12,24,3,0,12,0.804597701,2,2007
12,19,0,3,12,0.781609195,0,2007
12,20,2,3,12,0.804597701,4,2007
12,90,4,0,12,0.873563218,3,2007
12,34,0,3,11,0.885057471,1,2007
12,25,1,3,12,0.862068966,1,2007
12,20,4,0,12,0.862068966,4,2007
12,5,0,3,12,0.896551724,0,2007
12,68,4,3,3,0.885057471,2,2007
12,15,2,0,12,0.781609195,4,2007
12,20,2,3,12,0.793103448,2,2007
12,19,4,0,12,0.827586207,0,2007
12,82,4,3,12,0.827586207,1,2007
12,20,4,0,12,0.816091954,3,2007
12,53,4,3,9,0.896551724,1,2007
12,83,2,3,12,0.816091954,4,2007
12,85,4,3,2,0.91954023,2,2007
12,22,3,3,12,0.954022989,3,2007
12,19,1,3,4,0.862068966,1,2007
12,59,4,3,12,0.942528736,4,2007
12,78,0,3,12,0.954022989,0,2007
12,52,3,0,6,0.942528736,0,2007
12,28,4,0,12,0.91954023,2,2007
12,15,1,3,12,0.896551724,0,2007
12,82,4,3,3,0.885057471,2,2007
12,24,3,0,8,0.862068966,4,2007
12,49,2,3,11,0.954022989,4,2007
12,18,0,3,4,0.908045977,0,2007
12,21,4,0,9,0.816091954,3,2007
12,26,0,3,12,0.91954023,0,2007
12,75,4,0,3,0.896551724,0,2007
12,41,3,3,12,0.942528736,2,2007
12,27,4,0,9,0.862068966,4,2007
12,19,0,3,10,0.850574713,3,2007
12,32,2,3,3,0.885057471,4,2007
12,82,2,3,1,0.862068966,2,2007
12,23,4,3,3,0.862068966,4,2007
12,37,1,3,9,0.954022989,4,2007
12,23,4,0,3,0.862068966,3,2007
12,55,3,3,9,0.781609195,3,2007
12,12,0,3,1,0.712643678,0,2007
12,23,0,3,12,0.942528736,0,2007
12,18,2,0,9,0.862068966,2,2007
12,19,3,3,12,0.91954023,4,2007
12,79,4,3,2,0.735632184,2,2007
12,34,1,3,10,0.896551724,0,2007
12,29,2,3,8,0.908045977,3,2007
12,19,3,3,9,0.954022989,4,2007
12,19,4,3,8,0.862068966,2,2007
12,60,0,3,12,0.862068966,0,2007
12,18,3,3,12,0.816091954,4,2007
12,39,4,0,3,0.83908046,3,2007
12,30,0,3,3,0.850574713,0,2007
12,24,1,3,3,0.862068966,1,2007
12,16,0,3,10,0.83908046,0,2007
12,24,1,3,6,0.873563218,1,2007
12,29,3,3,12,0.896551724,3,2007
12,70,1,3,12,0.931034483,2,2007
12,66,4,0,8,0.954022989,3,2007
12,16,2,0,12,0.827586207,2,2007
12,77,4,3,3,0.804597701,3,2007
12,41,0,3,9,0.942528736,0,2007
12,79,4,3,2,0.931034483,1,2007
12,18,0,3,12,0.91954023,0,2007
12,64,3,0,6,0.850574713,4,2007
12,22,3,3,12,0.850574713,4,2007
12,19,4,0,6,0.862068966,4,2007
12,16,2,3,9,0.896551724,4,2007
12,21,0,3,12,0.896551724,0,2007
12,32,0,3,12,0.781609195,0,2007
12,25,4,0,12,0.862068966,3,2007
12,21,0,3,11,0.747126437,0,2007
12,25,2,3,9,0.862068966,2,2007
12,84,4,3,12,0.954022989,4,2007
12,39,2,3,3,0.91954023,2,2007
12,16,4,3,8,0.850574713,4,2007
12,18,2,3,9,0.83908046,0,2007
12,21,0,3,9,0.931034483,0,2007
12,17,4,3,7,0.885057471,2,2007
12,24,0,3,10,0.83908046,0,2007
12,24,3,3,2,0.850574713,4,2007
12,18,4,3,11,0.770114943,3,2007
12,35,0,3,1,0.931034483,0,2007
12,17,4,0,12,0.885057471,1,2007
12,34,4,0,3,0.793103448,3,2007
12,28,4,0,12,0.91954023,2,2007
12,15,4,3,3,0.931034483,2,2007
12,56,0,3,12,0.873563218,0,2007
12,48,4,0,12,0.873563218,2,2007
12,22,4,3,9,0.896551724,2,2007
12,17,4,0,12,0.954022989,3,2007
12,1,3,4,12,0.83908046,3,2007
12,52,4,0,12,0.793103448,4,2007
12,45,3,0,9,0.885057471,4,2007
12,43,4,0,1,0.931034483,2,2007
12,16,3,0,2,0.91954023,4,2007
12,23,0,3,9,0.91954023,1,2007
12,18,4,0,3,0.91954023,2,2007
12,16,2,3,12,0.896551724,3,2007
12,37,4,3,12,0.747126437,3,2007
12,19,4,3,3,0.83908046,3,2007
12,35,0,3,12,0.942528736,0,2007
12,11,4,3,11,0.735632184,3,2007
12,16,3,0,12,0.827586207,3,2007
12,18,3,3,10,0.873563218,3,2007
12,14,3,3,12,0.954022989,3,2007
12,47,0,3,12,0.896551724,0,2007
12,26,0,3,4,0.885057471,0,2007
12,58,4,0,12,0.931034483,3,2007
12,17,3,3,3,0.83908046,3,2007
12,20,4,0,12,0.942528736,3,2007
12,50,0,3,6,0.827586207,1,2007
12,36,0,3,6,0.896551724,0,2007
12,62,0,3,6,0.908045977,0,2007
12,17,4,0,1,0.816091954,3,2007
12,39,3,0,3,0.896551724,4,2007
12,79,2,3,12,0.931034483,4,2007
12,42,0,3,11,0.873563218,0,2007
12,48,0,3,12,0.942528736,0,2007
12,15,3,0,11,0.942528736,3,2007
12,26,0,3,9,0.954022989,0,2007
12,21,0,3,12,0.908045977,3,2007
12,27,0,3,12,0.931034483,0,2007
12,20,3,0,12,0.942528736,1,2007
12,26,2,3,6,0.91954023,2,2007
12,31,0,3,3,0.954022989,0,2007
12,20,2,3,3,0.954022989,2,2007
12,23,4,0,3,0.793103448,2,2007
12,38,4,0,12,0.850574713,3,2007
12,6,4,3,3,0.850574713,3,2007
12,14,0,3,10,0.885057471,3,2007
12,55,3,3,9,0.83908046,4,2007
12,22,4,0,2,0.735632184,3,2007
12,18,2,3,12,0.862068966,2,2007
12,17,4,0,12,0.91954023,3,2007
12,53,4,0,3,0.827586207,3,2007
12,51,1,3,7,0.942528736,1,2007
12,41,2,0,9,0.850574713,4,2007
12,72,4,3,10,0.873563218,4,2007
12,54,0,3,4,0.954022989,0,2007
12,55,4,3,12,0.770114943,2,2007
12,56,1,3,6,0.83908046,1,2007
12,28,0,3,6,0.873563218,0,2007
12,22,4,0,12,0.770114943,2,2007
12,25,3,0,12,0.827586207,4,2007
12,26,0,3,12,0.850574713,0,2007
12,21,0,3,12,0.931034483,4,2007
12,55,0,3,6,0.885057471,0,2007
12,67,2,3,6,0.931034483,2,2007
12,15,3,0,12,0.83908046,4,2007
12,18,2,3,12,0.83908046,4,2007
12,46,4,3,6,0.827586207,0,2007
12,25,2,3,12,0.850574713,0,2007
12,82,2,3,12,0.873563218,2,2007
12,22,3,3,12,0.712643678,3,2007
12,20,0,3,12,0.942528736,0,2007
12,37,0,3,4,0.908045977,0,2007
12,22,3,3,9,0.873563218,4,2007
12,19,0,3,3,0.908045977,0,2007
12,16,0,0,12,0.816091954,0,2007
12,26,4,0,3,0.850574713,2,2007
12,30,3,0,12,0.873563218,4,2007
12,53,1,3,12,0.885057471,1,2007
12,22,0,3,5,0.770114943,0,2007
12,16,4,0,3,0.850574713,1,2007
12,20,4,3,12,0.954022989,2,2007
12,33,3,0,6,0.942528736,4,2007
12,47,4,0,12,0.908045977,3,2007
12,14,0,3,6,0.965517241,0,2007
12,51,3,3,9,0.827586207,3,2007
12,16,1,3,12,0.816091954,1,2007
12,71,0,3,7,0.91954023,0,2007
12,30,0,3,12,0.954022989,0,2007
12,19,3,3,9,0.793103448,4,2007
12,12,2,0,3,0.862068966,3,2007
12,22,2,3,4,0.942528736,4,2007
12,55,3,3,12,0.91954023,2,2007
12,21,2,0,9,0.954022989,4,2007
12,52,0,3,12,0.862068966,0,2007
12,31,2,3,9,0.885057471,4,2007
12,61,4,3,3,0.862068966,3,2007
12,17,3,3,4,0.931034483,2,2007
12,30,4,0,3,0.931034483,3,2007
12,16,3,0,2,0.954022989,2,2007
12,20,2,0,3,0.965517241,4,2007
12,36,0,3,12,0.816091954,0,2007
12,3,4,0,6,0.850574713,4,2007
12,27,2,0,6,0.793103448,4,2007
12,18,3,0,2,0.850574713,4,2007
12,16,3,3,3,0.862068966,3,2007
12,46,4,0,12,0.701149425,4,2007
12,33,4,3,12,0.942528736,2,2007
12,77,2,3,3,0.954022989,1,2007
12,45,0,3,12,0.896551724,0,2007
12,24,0,3,12,0.931034483,0,2007
12,40,4,0,12,0.827586207,2,2007
12,81,4,3,3,0.896551724,1,2007
12,15,3,3,12,0.896551724,4,2007
12,18,4,3,3,0.804597701,3,2007
12,16,4,3,3,0.827586207,4,2007
12,12,0,3,10,0.896551724,0,2007
12,74,3,3,1,0.908045977,3,2007
12,80,4,3,12,0.942528736,2,2007
12,40,0,3,6,0.954022989,0,2007
12,36,2,3,12,0.83908046,2,2007
12,67,4,3,12,0.793103448,4,2007
12,16,4,3,3,0.931034483,2,2007
12,88,4,3,12,0.862068966,0,2007
12,18,2,3,6,0.896551724,4,2007
12,80,4,3,12,0.850574713,2,2007
12,5,0,3,8,0.804597701,0,2007
12,93,4,3,12,0.942528736,1,2007
12,58,0,3,6,0.91954023,0,2007
12,16,0,3,12,0.885057471,0,2007
12,23,4,3,12,0.862068966,3,2007
12,85,4,3,9,0.724137931,2,2007
12,28,0,3,3,0.885057471,0,2007
12,14,3,3,9,0.896551724,4,2007
12,34,4,3,6,0.896551724,2,2007
12,22,2,3,12,0.850574713,3,2007
12,82,2,3,12,0.908045977,4,2007
12,34,0,3,12,0.896551724,0,2007
12,40,3,3,9,0.781609195,4,2007
12,27,3,0,8,0.954022989,4,2007
12,28,4,0,3,0.850574713,4,2007
12,71,4,3,12,0.954022989,4,2007
12,29,0,3,6,0.931034483,0,2007
12,35,3,0,9,0.885057471,4,2007
12,25,0,3,12,0.885057471,0,2007
12,73,3,0,12,0.83908046,4,2007
12,18,0,3,12,0.965517241,0,2007
12,35,0,3,4,0.908045977,0,2007
12,23,2,3,12,0.91954023,3,2007
12,25,4,0,12,0.954022989,3,2007
12,19,0,3,12,0.873563218,0,2007
12,17,3,0,10,0.873563218,4,2007
12,28,2,0,6,0.781609195,2,2007
12,80,2,3,9,0.850574713,4,2007
12,27,1,3,12,0.83908046,2,2007
12,67,4,3,3,0.908045977,3,2007
12,24,4,0,12,0.931034483,4,2007
12,44,2,3,12,0.954022989,2,2007
12,19,2,3,4,0.896551724,0,2007
12,22,0,3,1,0.885057471,0,2007
12,10,0,3,12,0.735632184,0,2007
12,84,4,3,12,0.83908046,3,2007
12,44,0,3,12,0.896551724,0,2007
12,59,3,3,12,0.908045977,1,2007
12,17,4,0,3,0.75862069,2,2007
12,24,4,3,12,0.850574713,4,2007
12,21,4,0,12,0.781609195,4,2007
12,16,2,0,3,0.908045977,1,2007
12,13,2,3,12,0.942528736,0,2007
12,28,4,0,10,0.724137931,3,2007
12,8,0,3,12,0.827586207,0,2007
12,91,1,3,12,0.91954023,1,2007
12,17,0,3,12,0.873563218,0,2007
12,88,1,3,12,0.885057471,4,2007
12,21,0,3,12,0.816091954,0,2007
12,87,0,3,5,0.91954023,0,2007
12,76,4,3,3,0.724137931,4,2007
12,12,2,3,3,0.816091954,2,2007
12,54,0,3,4,0.931034483,0,2007
12,74,4,3,2,0.954022989,3,2007
12,30,2,0,12,0.862068966,2,2007
12,95,4,3,12,0.931034483,1,2007
12,51,4,0,4,0.885057471,2,2007
12,16,0,3,12,0.827586207,0,2007
12,16,4,3,12,0.954022989,4,2007
12,29,2,3,12,0.873563218,2,2007
12,24,4,0,4,0.850574713,3,2007
12,12,2,3,9,0.83908046,4,2007
12,10,1,3,12,0.908045977,1,2007
12,19,4,3,12,0.91954023,3,2007
12,33,3,3,6,0.954022989,0,2007
12,54,3,3,3,0.908045977,3,2007
12,44,4,0,1,0.793103448,3,2007
12,36,4,0,11,0.942528736,0,2007
12,81,4,0,12,0.873563218,4,2007
12,45,3,0,12,0.816091954,3,2007
12,14,0,3,2,0.83908046,0,2007
12,33,0,3,12,0.91954023,0,2007
12,53,1,3,12,0.965517241,1,2007
12,31,3,3,12,0.816091954,4,2007
12,56,0,3,1,0.931034483,2,2007
12,41,0,3,11,0.770114943,0,2007
12,72,4,3,2,0.793103448,2,2007
12,36,2,0,12,0.862068966,2,2007
13,83,4,0,3,0.793103448,2,2007
13,53,4,1,9,0.816091954,4,2007
13,27,4,0,1,0.804597701,3,2007
13,17,4,3,3,0.850574713,3,2007
13,16,4,0,12,0.850574713,4,2007
13,24,4,0,3,0.908045977,4,2007
13,22,4,0,12,0.954022989,3,2007
13,58,4,3,12,0.724137931,4,2007
13,83,4,0,3,0.850574713,4,2007
13,58,1,3,9,0.827586207,4,2007
13,23,1,0,12,0.954022989,4,2007
13,19,2,3,12,0.942528736,2,2007
13,32,3,3,11,0.873563218,4,2007
13,62,0,3,7,0.896551724,0,2007
13,47,0,3,12,0.862068966,0,2007
13,28,4,0,11,0.850574713,4,2007
13,20,3,3,7,0.747126437,3,2007
13,15,0,3,12,0.770114943,0,2007
13,25,3,0,12,0.862068966,2,2007
13,23,4,0,4,0.873563218,4,2007
13,13,0,3,12,0.885057471,0,2007
13,14,4,3,3,0.942528736,2,2007
13,18,2,3,12,0.942528736,2,2007
